,Premise 1,Premise 2,Premise 3,Conclusion,participant_id,Domain,Similarity,Normalized Similarity
472,rifle,,,spear,2,Weapons,8.0,0.4679898358812194
473,rifle,,,stick,2,Weapons,5.0,-0.5863746164993932
474,rifle,,,tank,2,Weapons,6.0,-0.234919799039189
475,rifle,,,rope,2,Weapons,6.0,-0.234919799039189
476,rifle,,,double barrelled shotgun,2,Weapons,16.0,3.2796283755628526
477,rifle,,,sword,2,Weapons,6.0,-0.234919799039189
478,rifle,,,whip,2,Weapons,4.0,-0.9378294339595974
479,grenade,,,canon,2,Weapons,7.0,0.1165350184210152
481,grenade,,,club,2,Weapons,6.0,-0.234919799039189
482,grenade,,,machine gun,2,Weapons,7.0,0.1165350184210152
483,grenade,,,pistol,2,Weapons,8.0,0.4679898358812194
484,grenade,,,shield,2,Weapons,3.0,-1.2892842514198015
485,grenade,,,spear,2,Weapons,4.0,-0.9378294339595974
486,grenade,,,stick,2,Weapons,6.0,-0.234919799039189
487,grenade,,,tank,2,Weapons,2.0,-1.6407390688800056
488,grenade,,,rope,2,Weapons,3.0,-1.2892842514198015
489,grenade,,,double barrelled shotgun,2,Weapons,4.0,-0.9378294339595974
490,grenade,,,sword,2,Weapons,5.0,-0.5863746164993932
491,grenade,,,whip,2,Weapons,6.0,-0.234919799039189
493,canon,,,club,2,Weapons,3.0,-1.2892842514198015
494,canon,,,machine gun,2,Weapons,9.0,0.8194446533414236
495,canon,,,pistol,2,Weapons,8.0,0.4679898358812194
496,canon,,,shield,2,Weapons,2.0,-1.6407390688800056
497,canon,,,spear,2,Weapons,8.0,0.4679898358812194
498,canon,,,stick,2,Weapons,7.0,0.1165350184210152
499,canon,,,tank,2,Weapons,10.0,1.1708994708016278
500,canon,,,rope,2,Weapons,4.0,-0.9378294339595974
501,canon,,,double barrelled shotgun,2,Weapons,10.0,1.1708994708016278
502,canon,,,sword,2,Weapons,4.0,-0.9378294339595974
503,canon,,,whip,2,Weapons,8.0,0.4679898358812194
515,club,,,machine gun,2,Weapons,7.0,0.1165350184210152
516,club,,,pistol,2,Weapons,8.0,0.4679898358812194
517,club,,,shield,2,Weapons,5.0,-0.5863746164993932
518,club,,,spear,2,Weapons,8.0,0.4679898358812194
519,club,,,stick,2,Weapons,11.0,1.522354288261832
520,club,,,tank,2,Weapons,3.0,-1.2892842514198015
521,club,,,rope,2,Weapons,6.0,-0.234919799039189
522,club,,,double barrelled shotgun,2,Weapons,8.0,0.4679898358812194
523,club,,,sword,2,Weapons,12.0,1.873809105722036
524,club,,,whip,2,Weapons,11.0,1.522354288261832
525,machine gun,,,pistol,2,Weapons,9.0,0.8194446533414236
526,machine gun,,,shield,2,Weapons,4.0,-0.9378294339595974
527,machine gun,,,spear,2,Weapons,7.0,0.1165350184210152
528,machine gun,,,stick,2,Weapons,7.0,0.1165350184210152
529,machine gun,,,tank,2,Weapons,8.0,0.4679898358812194
530,machine gun,,,rope,2,Weapons,7.0,0.1165350184210152
531,machine gun,,,double barrelled shotgun,2,Weapons,10.0,1.1708994708016278
532,machine gun,,,sword,2,Weapons,7.0,0.1165350184210152
533,machine gun,,,whip,2,Weapons,7.0,0.1165350184210152
534,pistol,,,shield,2,Weapons,3.0,-1.2892842514198015
535,pistol,,,spear,2,Weapons,6.0,-0.234919799039189
536,pistol,,,stick,2,Weapons,7.0,0.1165350184210152
537,pistol,,,tank,2,Weapons,8.0,0.4679898358812194
538,pistol,,,rope,2,Weapons,3.0,-1.2892842514198015
539,pistol,,,double barrelled shotgun,2,Weapons,12.0,1.873809105722036
540,pistol,,,sword,2,Weapons,6.0,-0.234919799039189
541,pistol,,,whip,2,Weapons,5.0,-0.5863746164993932
542,shield,,,spear,2,Weapons,2.0,-1.6407390688800056
543,shield,,,stick,2,Weapons,9.0,0.8194446533414236
544,shield,,,tank,2,Weapons,3.0,-1.2892842514198015
545,shield,,,rope,2,Weapons,5.0,-0.5863746164993932
546,shield,,,double barrelled shotgun,2,Weapons,6.0,-0.234919799039189
547,shield,,,sword,2,Weapons,4.0,-0.9378294339595974
548,shield,,,whip,2,Weapons,4.0,-0.9378294339595974
549,spear,,,stick,2,Weapons,9.0,0.8194446533414236
550,spear,,,tank,2,Weapons,6.0,-0.234919799039189
551,spear,,,rope,2,Weapons,8.0,0.4679898358812194
552,spear,,,double barrelled shotgun,2,Weapons,7.0,0.1165350184210152
553,spear,,,sword,2,Weapons,8.0,0.4679898358812194
554,spear,,,whip,2,Weapons,7.0,0.1165350184210152
555,stick,,,tank,2,Weapons,5.0,-0.5863746164993932
556,stick,,,rope,2,Weapons,6.0,-0.234919799039189
557,stick,,,double barrelled shotgun,2,Weapons,8.0,0.4679898358812194
558,stick,,,sword,2,Weapons,9.0,0.8194446533414236
559,stick,,,whip,2,Weapons,8.0,0.4679898358812194
560,tank,,,rope,2,Weapons,3.0,-1.2892842514198015
561,tank,,,double barrelled shotgun,2,Weapons,8.0,0.4679898358812194
562,tank,,,sword,2,Weapons,3.0,-1.2892842514198015
563,tank,,,whip,2,Weapons,3.0,-1.2892842514198015
564,rope,,,double barrelled shotgun,2,Weapons,3.0,-1.2892842514198015
565,rope,,,sword,2,Weapons,8.0,0.4679898358812194
566,rope,,,whip,2,Weapons,17.0,3.631083193023057
567,double barrelled shotgun,,,sword,2,Weapons,7.0,0.1165350184210152
568,double barrelled shotgun,,,whip,2,Weapons,5.0,-0.5863746164993932
569,sword,,,whip,2,Weapons,9.0,0.8194446533414236
570,bazooka,,,axe,3,Weapons,5.0,-0.6696256988142372
571,bazooka,,,knuckle dusters,3,Weapons,5.0,-0.6696256988142372
572,bazooka,,,bow,3,Weapons,4.0,-1.0044385482213556
573,bazooka,,,dagger,3,Weapons,5.0,-0.6696256988142372
574,bazooka,,,rifle,3,Weapons,16.0,3.013315644664067
575,bazooka,,,grenade,3,Weapons,13.0,2.008877096442711
576,bazooka,,,canon,3,Weapons,13.0,2.008877096442711
578,bazooka,,,club,3,Weapons,5.0,-0.6696256988142372
579,bazooka,,,machine gun,3,Weapons,12.0,1.6740642470355929
580,bazooka,,,pistol,3,Weapons,13.0,2.008877096442711
581,bazooka,,,shield,3,Weapons,7.0,0.0
582,bazooka,,,spear,3,Weapons,6.0,-0.3348128494071186
583,bazooka,,,stick,3,Weapons,4.0,-1.0044385482213556
584,bazooka,,,tank,3,Weapons,14.0,2.34368994584983
585,bazooka,,,rope,3,Weapons,4.0,-1.0044385482213556
586,bazooka,,,double barrelled shotgun,3,Weapons,13.0,2.008877096442711
587,bazooka,,,sword,3,Weapons,6.0,-0.3348128494071186
588,bazooka,,,whip,3,Weapons,6.0,-0.3348128494071186
589,axe,,,knuckle dusters,3,Weapons,7.0,0.0
590,axe,,,bow,3,Weapons,5.0,-0.6696256988142372
591,axe,,,dagger,3,Weapons,12.0,1.6740642470355929
592,axe,,,rifle,3,Weapons,6.0,-0.3348128494071186
593,axe,,,grenade,3,Weapons,6.0,-0.3348128494071186
594,axe,,,canon,3,Weapons,7.0,0.0
596,axe,,,club,3,Weapons,6.0,-0.3348128494071186
597,axe,,,machine gun,3,Weapons,6.0,-0.3348128494071186
598,axe,,,pistol,3,Weapons,4.0,-1.0044385482213556
599,axe,,,shield,3,Weapons,6.0,-0.3348128494071186
600,axe,,,spear,3,Weapons,8.0,0.3348128494071186
601,axe,,,stick,3,Weapons,6.0,-0.3348128494071186
602,axe,,,tank,3,Weapons,5.0,-0.6696256988142372
603,axe,,,rope,3,Weapons,4.0,-1.0044385482213556
604,axe,,,double barrelled shotgun,3,Weapons,5.0,-0.6696256988142372
605,axe,,,sword,3,Weapons,7.0,0.0
606,axe,,,whip,3,Weapons,5.0,-0.6696256988142372
607,knuckle dusters,,,bow,3,Weapons,5.0,-0.6696256988142372
608,knuckle dusters,,,dagger,3,Weapons,4.0,-1.0044385482213556
609,knuckle dusters,,,rifle,3,Weapons,6.0,-0.3348128494071186
610,knuckle dusters,,,grenade,3,Weapons,8.0,0.3348128494071186
611,knuckle dusters,,,canon,3,Weapons,5.0,-0.6696256988142372
613,knuckle dusters,,,club,3,Weapons,8.0,0.3348128494071186
614,knuckle dusters,,,machine gun,3,Weapons,5.0,-0.6696256988142372
615,knuckle dusters,,,pistol,3,Weapons,5.0,-0.6696256988142372
616,knuckle dusters,,,shield,3,Weapons,6.0,-0.3348128494071186
617,knuckle dusters,,,spear,3,Weapons,5.0,-0.6696256988142372
618,knuckle dusters,,,stick,3,Weapons,6.0,-0.3348128494071186
619,knuckle dusters,,,tank,3,Weapons,5.0,-0.6696256988142372
620,knuckle dusters,,,rope,3,Weapons,4.0,-1.0044385482213556
621,knuckle dusters,,,double barrelled shotgun,3,Weapons,5.0,-0.6696256988142372
622,knuckle dusters,,,sword,3,Weapons,5.0,-0.6696256988142372
623,knuckle dusters,,,whip,3,Weapons,6.0,-0.3348128494071186
624,bow,,,dagger,3,Weapons,7.0,0.0
625,bow,,,rifle,3,Weapons,7.0,0.0
626,bow,,,grenade,3,Weapons,5.0,-0.6696256988142372
627,bow,,,canon,3,Weapons,5.0,-0.6696256988142372
629,bow,,,club,3,Weapons,5.0,-0.6696256988142372
630,bow,,,machine gun,3,Weapons,7.0,0.0
631,bow,,,pistol,3,Weapons,5.0,-0.6696256988142372
632,bow,,,shield,3,Weapons,9.0,0.6696256988142372
633,bow,,,spear,3,Weapons,12.0,1.6740642470355929
634,bow,,,stick,3,Weapons,5.0,-0.6696256988142372
635,bow,,,tank,3,Weapons,5.0,-0.6696256988142372
636,bow,,,rope,3,Weapons,4.0,-1.0044385482213556
637,bow,,,double barrelled shotgun,3,Weapons,5.0,-0.6696256988142372
638,bow,,,sword,3,Weapons,6.0,-0.3348128494071186
639,bow,,,whip,3,Weapons,7.0,0.0
640,dagger,,,rifle,3,Weapons,8.0,0.3348128494071186
641,dagger,,,grenade,3,Weapons,5.0,-0.6696256988142372
642,dagger,,,canon,3,Weapons,7.0,0.0
644,dagger,,,club,3,Weapons,5.0,-0.6696256988142372
645,dagger,,,machine gun,3,Weapons,5.0,-0.6696256988142372
646,dagger,,,pistol,3,Weapons,6.0,-0.3348128494071186
647,dagger,,,shield,3,Weapons,6.0,-0.3348128494071186
648,dagger,,,spear,3,Weapons,8.0,0.3348128494071186
649,dagger,,,stick,3,Weapons,8.0,0.3348128494071186
650,dagger,,,tank,3,Weapons,5.0,-0.6696256988142372
651,dagger,,,rope,3,Weapons,4.0,-1.0044385482213556
652,dagger,,,double barrelled shotgun,3,Weapons,5.0,-0.6696256988142372
653,dagger,,,sword,3,Weapons,14.0,2.34368994584983
654,dagger,,,whip,3,Weapons,4.0,-1.0044385482213556
655,rifle,,,grenade,3,Weapons,9.0,0.6696256988142372
656,rifle,,,canon,3,Weapons,13.0,2.008877096442711
658,rifle,,,club,3,Weapons,9.0,0.6696256988142372
659,rifle,,,machine gun,3,Weapons,12.0,1.6740642470355929
660,rifle,,,pistol,3,Weapons,16.0,3.013315644664067
661,rifle,,,shield,3,Weapons,4.0,-1.0044385482213556
662,rifle,,,spear,3,Weapons,8.0,0.3348128494071186
663,rifle,,,stick,3,Weapons,5.0,-0.6696256988142372
664,rifle,,,tank,3,Weapons,10.0,1.0044385482213556
665,rifle,,,rope,3,Weapons,4.0,-1.0044385482213556
666,rifle,,,double barrelled shotgun,3,Weapons,16.0,3.013315644664067
667,rifle,,,sword,3,Weapons,9.0,0.6696256988142372
668,rifle,,,whip,3,Weapons,4.0,-1.0044385482213556
669,grenade,,,canon,3,Weapons,10.0,1.0044385482213556
671,grenade,,,club,3,Weapons,8.0,0.3348128494071186
672,grenade,,,machine gun,3,Weapons,10.0,1.0044385482213556
673,grenade,,,pistol,3,Weapons,10.0,1.0044385482213556
674,grenade,,,shield,3,Weapons,5.0,-0.6696256988142372
675,grenade,,,spear,3,Weapons,6.0,-0.3348128494071186
676,grenade,,,stick,3,Weapons,4.0,-1.0044385482213556
677,grenade,,,tank,3,Weapons,8.0,0.3348128494071186
678,grenade,,,rope,3,Weapons,4.0,-1.0044385482213556
679,grenade,,,double barrelled shotgun,3,Weapons,9.0,0.6696256988142372
680,grenade,,,sword,3,Weapons,5.0,-0.6696256988142372
681,grenade,,,whip,3,Weapons,5.0,-0.6696256988142372
683,canon,,,club,3,Weapons,6.0,-0.3348128494071186
684,canon,,,machine gun,3,Weapons,12.0,1.6740642470355929
685,canon,,,pistol,3,Weapons,13.0,2.008877096442711
686,canon,,,shield,3,Weapons,5.0,-0.6696256988142372
687,canon,,,spear,3,Weapons,6.0,-0.3348128494071186
688,canon,,,stick,3,Weapons,4.0,-1.0044385482213556
689,canon,,,tank,3,Weapons,14.0,2.34368994584983
690,canon,,,rope,3,Weapons,5.0,-0.6696256988142372
691,canon,,,double barrelled shotgun,3,Weapons,13.0,2.008877096442711
692,canon,,,sword,3,Weapons,5.0,-0.6696256988142372
693,canon,,,whip,3,Weapons,4.0,-1.0044385482213556
705,club,,,machine gun,3,Weapons,5.0,-0.6696256988142372
706,club,,,pistol,3,Weapons,6.0,-0.3348128494071186
707,club,,,shield,3,Weapons,5.0,-0.6696256988142372
708,club,,,spear,3,Weapons,5.0,-0.6696256988142372
709,club,,,stick,3,Weapons,5.0,-0.6696256988142372
710,club,,,tank,3,Weapons,5.0,-0.6696256988142372
711,club,,,rope,3,Weapons,8.0,0.3348128494071186
712,club,,,double barrelled shotgun,3,Weapons,5.0,-0.6696256988142372
713,club,,,sword,3,Weapons,5.0,-0.6696256988142372
714,club,,,whip,3,Weapons,6.0,-0.3348128494071186
715,machine gun,,,pistol,3,Weapons,9.0,0.6696256988142372
716,machine gun,,,shield,3,Weapons,12.0,1.6740642470355929
717,machine gun,,,spear,3,Weapons,5.0,-0.6696256988142372
718,machine gun,,,stick,3,Weapons,10.0,1.0044385482213556
719,machine gun,,,tank,3,Weapons,13.0,2.008877096442711
720,machine gun,,,rope,3,Weapons,5.0,-0.6696256988142372
721,machine gun,,,double barrelled shotgun,3,Weapons,10.0,1.0044385482213556
722,machine gun,,,sword,3,Weapons,7.0,0.0
723,machine gun,,,whip,3,Weapons,12.0,1.6740642470355929
724,pistol,,,shield,3,Weapons,8.0,0.3348128494071186
725,pistol,,,spear,3,Weapons,5.0,-0.6696256988142372
726,pistol,,,stick,3,Weapons,4.0,-1.0044385482213556
727,pistol,,,tank,3,Weapons,8.0,0.3348128494071186
728,pistol,,,rope,3,Weapons,4.0,-1.0044385482213556
729,pistol,,,double barrelled shotgun,3,Weapons,13.0,2.008877096442711
730,pistol,,,sword,3,Weapons,6.0,-0.3348128494071186
731,pistol,,,whip,3,Weapons,5.0,-0.6696256988142372
732,shield,,,spear,3,Weapons,9.0,0.6696256988142372
733,shield,,,stick,3,Weapons,5.0,-0.6696256988142372
734,shield,,,tank,3,Weapons,4.0,-1.0044385482213556
735,shield,,,rope,3,Weapons,4.0,-1.0044385482213556
736,shield,,,double barrelled shotgun,3,Weapons,5.0,-0.6696256988142372
737,shield,,,sword,3,Weapons,6.0,-0.3348128494071186
738,shield,,,whip,3,Weapons,5.0,-0.6696256988142372
739,spear,,,stick,3,Weapons,14.0,2.34368994584983
740,spear,,,tank,3,Weapons,5.0,-0.6696256988142372
741,spear,,,rope,3,Weapons,5.0,-0.6696256988142372
742,spear,,,double barrelled shotgun,3,Weapons,5.0,-0.6696256988142372
743,spear,,,sword,3,Weapons,10.0,1.0044385482213556
744,spear,,,whip,3,Weapons,6.0,-0.3348128494071186
745,stick,,,tank,3,Weapons,4.0,-1.0044385482213556
746,stick,,,rope,3,Weapons,5.0,-0.6696256988142372
747,stick,,,double barrelled shotgun,3,Weapons,5.0,-0.6696256988142372
748,stick,,,sword,3,Weapons,8.0,0.3348128494071186
749,stick,,,whip,3,Weapons,13.0,2.008877096442711
750,tank,,,rope,3,Weapons,4.0,-1.0044385482213556
751,tank,,,double barrelled shotgun,3,Weapons,13.0,2.008877096442711
752,tank,,,sword,3,Weapons,5.0,-0.6696256988142372
753,tank,,,whip,3,Weapons,4.0,-1.0044385482213556
754,rope,,,double barrelled shotgun,3,Weapons,7.0,0.0
755,rope,,,sword,3,Weapons,5.0,-0.6696256988142372
756,rope,,,whip,3,Weapons,13.0,2.008877096442711
757,double barrelled shotgun,,,sword,3,Weapons,7.0,0.0
758,double barrelled shotgun,,,whip,3,Weapons,4.0,-1.0044385482213556
759,sword,,,whip,3,Weapons,7.0,0.0
760,bazooka,,,axe,4,Weapons,1.0,-0.7713411430021526
761,bazooka,,,knuckle dusters,4,Weapons,3.0,-0.4445745495341281
762,bazooka,,,bow,4,Weapons,5.0,-0.1178079560661036
763,bazooka,,,dagger,4,Weapons,5.0,-0.1178079560661036
764,bazooka,,,rifle,4,Weapons,15.0,1.516025011274019
765,bazooka,,,grenade,4,Weapons,1.0,-0.7713411430021526
766,bazooka,,,canon,4,Weapons,17.0,1.842791604742044
768,bazooka,,,club,4,Weapons,1.0,-0.7713411430021526
769,bazooka,,,machine gun,4,Weapons,19.0,2.169558198210068
770,bazooka,,,pistol,4,Weapons,17.0,1.842791604742044
771,bazooka,,,shield,4,Weapons,1.0,-0.7713411430021526
772,bazooka,,,spear,4,Weapons,1.0,-0.7713411430021526
773,bazooka,,,stick,4,Weapons,1.0,-0.7713411430021526
774,bazooka,,,tank,4,Weapons,14.0,1.3526417145400067
775,bazooka,,,rope,4,Weapons,1.0,-0.7713411430021526
776,bazooka,,,double barrelled shotgun,4,Weapons,17.0,1.842791604742044
777,bazooka,,,sword,4,Weapons,6.0,0.0455753406679086
778,bazooka,,,whip,4,Weapons,1.0,-0.7713411430021526
779,axe,,,knuckle dusters,4,Weapons,1.0,-0.7713411430021526
780,axe,,,bow,4,Weapons,5.0,-0.1178079560661036
781,axe,,,dagger,4,Weapons,16.0,1.679408308008031
782,axe,,,rifle,4,Weapons,4.0,-0.2811912528001158
783,axe,,,grenade,4,Weapons,1.0,-0.7713411430021526
784,axe,,,canon,4,Weapons,1.0,-0.7713411430021526
786,axe,,,club,4,Weapons,12.0,1.025875121071982
787,axe,,,machine gun,4,Weapons,3.0,-0.4445745495341281
788,axe,,,pistol,4,Weapons,4.0,-0.2811912528001158
789,axe,,,shield,4,Weapons,1.0,-0.7713411430021526
790,axe,,,spear,4,Weapons,15.0,1.516025011274019
791,axe,,,stick,4,Weapons,5.0,-0.1178079560661036
792,axe,,,tank,4,Weapons,2.0,-0.6079578462681403
793,axe,,,rope,4,Weapons,1.0,-0.7713411430021526
794,axe,,,double barrelled shotgun,4,Weapons,2.0,-0.6079578462681403
795,axe,,,sword,4,Weapons,18.0,2.006174901476056
796,axe,,,whip,4,Weapons,1.0,-0.7713411430021526
797,knuckle dusters,,,bow,4,Weapons,1.0,-0.7713411430021526
798,knuckle dusters,,,dagger,4,Weapons,1.0,-0.7713411430021526
799,knuckle dusters,,,rifle,4,Weapons,1.0,-0.7713411430021526
800,knuckle dusters,,,grenade,4,Weapons,1.0,-0.7713411430021526
801,knuckle dusters,,,canon,4,Weapons,19.0,2.169558198210068
803,knuckle dusters,,,club,4,Weapons,1.0,-0.7713411430021526
804,knuckle dusters,,,machine gun,4,Weapons,3.0,-0.4445745495341281
805,knuckle dusters,,,pistol,4,Weapons,1.0,-0.7713411430021526
806,knuckle dusters,,,shield,4,Weapons,3.0,-0.4445745495341281
807,knuckle dusters,,,spear,4,Weapons,3.0,-0.4445745495341281
808,knuckle dusters,,,stick,4,Weapons,3.0,-0.4445745495341281
809,knuckle dusters,,,tank,4,Weapons,3.0,-0.4445745495341281
810,knuckle dusters,,,rope,4,Weapons,1.0,-0.7713411430021526
811,knuckle dusters,,,double barrelled shotgun,4,Weapons,1.0,-0.7713411430021526
812,knuckle dusters,,,sword,4,Weapons,1.0,-0.7713411430021526
813,knuckle dusters,,,whip,4,Weapons,1.0,-0.7713411430021526
814,bow,,,dagger,4,Weapons,12.0,1.025875121071982
815,bow,,,rifle,4,Weapons,4.0,-0.2811912528001158
816,bow,,,grenade,4,Weapons,3.0,-0.4445745495341281
817,bow,,,canon,4,Weapons,14.0,1.3526417145400067
819,bow,,,club,4,Weapons,2.0,-0.6079578462681403
820,bow,,,machine gun,4,Weapons,4.0,-0.2811912528001158
821,bow,,,pistol,4,Weapons,17.0,1.842791604742044
822,bow,,,shield,4,Weapons,4.0,-0.2811912528001158
823,bow,,,spear,4,Weapons,1.0,-0.7713411430021526
824,bow,,,stick,4,Weapons,13.0,1.1892584178059944
825,bow,,,tank,4,Weapons,3.0,-0.4445745495341281
826,bow,,,rope,4,Weapons,1.0,-0.7713411430021526
827,bow,,,double barrelled shotgun,4,Weapons,1.0,-0.7713411430021526
828,bow,,,sword,4,Weapons,9.0,0.5357252308699454
829,bow,,,whip,4,Weapons,1.0,-0.7713411430021526
830,dagger,,,rifle,4,Weapons,3.0,-0.4445745495341281
831,dagger,,,grenade,4,Weapons,3.0,-0.4445745495341281
832,dagger,,,canon,4,Weapons,1.0,-0.7713411430021526
834,dagger,,,club,4,Weapons,1.0,-0.7713411430021526
835,dagger,,,machine gun,4,Weapons,4.0,-0.2811912528001158
836,dagger,,,pistol,4,Weapons,3.0,-0.4445745495341281
837,dagger,,,shield,4,Weapons,1.0,-0.7713411430021526
838,dagger,,,spear,4,Weapons,17.0,1.842791604742044
839,dagger,,,stick,4,Weapons,15.0,1.516025011274019
840,dagger,,,tank,4,Weapons,1.0,-0.7713411430021526
841,dagger,,,rope,4,Weapons,1.0,-0.7713411430021526
842,dagger,,,double barrelled shotgun,4,Weapons,4.0,-0.2811912528001158
843,dagger,,,sword,4,Weapons,3.0,-0.4445745495341281
844,dagger,,,whip,4,Weapons,3.0,-0.4445745495341281
845,rifle,,,grenade,4,Weapons,15.0,1.516025011274019
846,rifle,,,canon,4,Weapons,17.0,1.842791604742044
848,rifle,,,club,4,Weapons,1.0,-0.7713411430021526
849,rifle,,,machine gun,4,Weapons,15.0,1.516025011274019
850,rifle,,,pistol,4,Weapons,19.0,2.169558198210068
851,rifle,,,shield,4,Weapons,1.0,-0.7713411430021526
852,rifle,,,spear,4,Weapons,4.0,-0.2811912528001158
853,rifle,,,stick,4,Weapons,1.0,-0.7713411430021526
854,rifle,,,tank,4,Weapons,9.0,0.5357252308699454
855,rifle,,,rope,4,Weapons,1.0,-0.7713411430021526
856,rifle,,,double barrelled shotgun,4,Weapons,16.0,1.679408308008031
857,rifle,,,sword,4,Weapons,4.0,-0.2811912528001158
858,rifle,,,whip,4,Weapons,1.0,-0.7713411430021526
859,grenade,,,canon,4,Weapons,19.0,2.169558198210068
861,grenade,,,club,4,Weapons,1.0,-0.7713411430021526
862,grenade,,,machine gun,4,Weapons,15.0,1.516025011274019
863,grenade,,,pistol,4,Weapons,12.0,1.025875121071982
864,grenade,,,shield,4,Weapons,1.0,-0.7713411430021526
865,grenade,,,spear,4,Weapons,14.0,1.3526417145400067
866,grenade,,,stick,4,Weapons,1.0,-0.7713411430021526
867,grenade,,,tank,4,Weapons,17.0,1.842791604742044
868,grenade,,,rope,4,Weapons,1.0,-0.7713411430021526
869,grenade,,,double barrelled shotgun,4,Weapons,11.0,0.8624918243379699
870,grenade,,,sword,4,Weapons,12.0,1.025875121071982
871,grenade,,,whip,4,Weapons,1.0,-0.7713411430021526
873,canon,,,club,4,Weapons,4.0,-0.2811912528001158
874,canon,,,machine gun,4,Weapons,17.0,1.842791604742044
875,canon,,,pistol,4,Weapons,15.0,1.516025011274019
876,canon,,,shield,4,Weapons,1.0,-0.7713411430021526
877,canon,,,spear,4,Weapons,1.0,-0.7713411430021526
878,canon,,,stick,4,Weapons,1.0,-0.7713411430021526
879,canon,,,tank,4,Weapons,15.0,1.516025011274019
880,canon,,,rope,4,Weapons,1.0,-0.7713411430021526
881,canon,,,double barrelled shotgun,4,Weapons,9.0,0.5357252308699454
882,canon,,,sword,4,Weapons,1.0,-0.7713411430021526
883,canon,,,whip,4,Weapons,1.0,-0.7713411430021526
895,club,,,machine gun,4,Weapons,4.0,-0.2811912528001158
896,club,,,pistol,4,Weapons,1.0,-0.7713411430021526
897,club,,,shield,4,Weapons,3.0,-0.4445745495341281
898,club,,,spear,4,Weapons,15.0,1.516025011274019
899,club,,,stick,4,Weapons,19.0,2.169558198210068
900,club,,,tank,4,Weapons,2.0,-0.6079578462681403
901,club,,,rope,4,Weapons,1.0,-0.7713411430021526
902,club,,,double barrelled shotgun,4,Weapons,1.0,-0.7713411430021526
903,club,,,sword,4,Weapons,4.0,-0.2811912528001158
904,club,,,whip,4,Weapons,1.0,-0.7713411430021526
905,machine gun,,,pistol,4,Weapons,16.0,1.679408308008031
906,machine gun,,,shield,4,Weapons,2.0,-0.6079578462681403
907,machine gun,,,spear,4,Weapons,3.0,-0.4445745495341281
908,machine gun,,,stick,4,Weapons,1.0,-0.7713411430021526
909,machine gun,,,tank,4,Weapons,13.0,1.1892584178059944
910,machine gun,,,rope,4,Weapons,1.0,-0.7713411430021526
911,machine gun,,,double barrelled shotgun,4,Weapons,16.0,1.679408308008031
912,machine gun,,,sword,4,Weapons,14.0,1.3526417145400067
