,Argument 1-Premise 1,Argument 1-Premise 2,Argument 1-Conclusion,Argument 2-Premise 1,Argument 2-Premise 2,Argument 2-Conclusion,Argument 2 Chosen,participant_id
1295,turkey,salmon,seagull,turkey,salmon,cow,0,63d98dcfa03c130e4599a907
1296,airplane,robin,bus,airplane,robin,bee,1,63d98dcfa03c130e4599a907
1297,pig,salmon,sperm whale,pig,salmon,chicken,1,63d98dcfa03c130e4599a907
1298,cat,goldfish,wolf,cat,goldfish,parrot,1,63d98dcfa03c130e4599a907
1299,chicken,pig,kangaroo,chicken,pig,anchovy,1,63d98dcfa03c130e4599a907
1300,cow,duck,beaver,cow,duck,herring,0,63d98dcfa03c130e4599a907
1301,chicken,cow,hedgehog,chicken,cow,salmon,1,63d98dcfa03c130e4599a907
1302,parrot,turtle,stork,parrot,turtle,goldfish,1,63d98dcfa03c130e4599a907
1303,cow,duck,owl,cow,duck,sardine,1,63d98dcfa03c130e4599a907
1304,chicken,pig,bat,chicken,pig,salmon,1,63d98dcfa03c130e4599a907
1305,hamster,parrot,seagull,hamster,parrot,turtle,0,63d98dcfa03c130e4599a907
1306,fly,airplane,bus,fly,airplane,bat,1,63d98dcfa03c130e4599a907
1307,chicken,salmon,seagull,chicken,salmon,pig,1,63d98dcfa03c130e4599a907
1308,pig,duck,hedgehog,pig,duck,salmon,0,63d98dcfa03c130e4599a907
1309,airplane,bat,van,airplane,bat,bee,1,63d98dcfa03c130e4599a907
1310,airplane,sparrow,van,airplane,sparrow,bee,1,63d98dcfa03c130e4599a907
1311,cow,duck,cuckoo,cow,duck,salmon,1,63d98dcfa03c130e4599a907
1312,pig,duck,seagull,pig,duck,salmon,1,63d98dcfa03c130e4599a907
1313,pig,salmon,sperm whale,pig,salmon,turkey,1,63d98dcfa03c130e4599a907
1314,turkey,salmon,seagull,turkey,salmon,sheep,1,63d98dcfa03c130e4599a907
1315,hamster,goldfish,swordfish,hamster,goldfish,parrot,1,63d98dcfa03c130e4599a907
1316,chicken,salmon,seagull,chicken,salmon,sheep,1,63d98dcfa03c130e4599a907
1317,turkey,salmon,blackbird,turkey,salmon,cow,1,63d98dcfa03c130e4599a907
1318,hamster,parrot,seagull,hamster,parrot,goldfish,1,63d98dcfa03c130e4599a907
1319,pig,salmon,piranha,pig,salmon,chicken,1,63d98dcfa03c130e4599a907
1320,cat,turtle,wolf,cat,turtle,parrot,1,63d98dcfa03c130e4599a907
1321,chicken,pig,seagull,chicken,pig,salmon,1,63d98dcfa03c130e4599a907
1322,horsefly,airplane,van,horsefly,airplane,robin,1,63d98dcfa03c130e4599a907
1323,chicken,salmon,falcon,chicken,salmon,cow,1,63d98dcfa03c130e4599a907
1324,cat,goldfish,swordfish,cat,goldfish,parrot,1,63d98dcfa03c130e4599a907
1325,bee,airplane,van,bee,airplane,robin,0,63d98dcfa03c130e4599a907
1326,pig,duck,seagull,pig,duck,herring,1,63d98dcfa03c130e4599a907
1327,pig,salmon,piranha,pig,salmon,turkey,1,63d98dcfa03c130e4599a907
1328,pig,duck,peacock,pig,duck,salmon,1,63d98dcfa03c130e4599a907
1329,fly,airplane,car,fly,airplane,robin,1,63d98dcfa03c130e4599a907
1330,turkey,salmon,swan,turkey,salmon,sheep,1,6266b7c4afe8a0ff03ca1f53
1331,cow,duck,swan,cow,duck,salmon,1,6266b7c4afe8a0ff03ca1f53
1332,pig,duck,seagull,pig,duck,herring,1,6266b7c4afe8a0ff03ca1f53
1333,chicken,salmon,piranha,chicken,salmon,cow,1,6266b7c4afe8a0ff03ca1f53
1334,turkey,salmon,sperm whale,turkey,salmon,cow,1,6266b7c4afe8a0ff03ca1f53
1335,hamster,parrot,seagull,hamster,parrot,goldfish,1,6266b7c4afe8a0ff03ca1f53
1336,chicken,salmon,sparrow,chicken,salmon,cow,1,6266b7c4afe8a0ff03ca1f53
1337,pig,salmon,sperm whale,pig,salmon,chicken,1,6266b7c4afe8a0ff03ca1f53
1338,horsefly,airplane,van,horsefly,airplane,robin,1,6266b7c4afe8a0ff03ca1f53
1339,chicken,cow,beaver,chicken,cow,salmon,1,6266b7c4afe8a0ff03ca1f53
1340,goldfish,turtle,swordfish,goldfish,turtle,parrot,0,6266b7c4afe8a0ff03ca1f53
1341,hamster,parrot,seagull,hamster,parrot,turtle,1,6266b7c4afe8a0ff03ca1f53
1342,chicken,cow,hedgehog,chicken,cow,salmon,1,6266b7c4afe8a0ff03ca1f53
1343,pig,duck,beaver,pig,duck,herring,1,6266b7c4afe8a0ff03ca1f53
1344,pig,duck,seagull,pig,duck,salmon,1,6266b7c4afe8a0ff03ca1f53
1345,airplane,bat,car,airplane,bat,bee,1,6266b7c4afe8a0ff03ca1f53
1346,pig,duck,peacock,pig,duck,salmon,1,6266b7c4afe8a0ff03ca1f53
1347,airplane,robin,bus,airplane,robin,bee,1,6266b7c4afe8a0ff03ca1f53
1348,chicken,salmon,falcon,chicken,salmon,cow,1,6266b7c4afe8a0ff03ca1f53
1349,turkey,salmon,blackbird,turkey,salmon,cow,1,6266b7c4afe8a0ff03ca1f53
1350,dog,goldfish,wolf,dog,goldfish,parrot,1,6266b7c4afe8a0ff03ca1f53
1351,chicken,salmon,seagull,chicken,salmon,sheep,1,6266b7c4afe8a0ff03ca1f53
1352,chicken,cow,seagull,chicken,cow,salmon,1,6266b7c4afe8a0ff03ca1f53
1353,cat,goldfish,wolf,cat,goldfish,parrot,1,6266b7c4afe8a0ff03ca1f53
1354,fly,airplane,car,fly,airplane,robin,1,6266b7c4afe8a0ff03ca1f53
1355,hamster,goldfish,swordfish,hamster,goldfish,parrot,1,6266b7c4afe8a0ff03ca1f53
1356,pig,salmon,piranha,pig,salmon,chicken,1,6266b7c4afe8a0ff03ca1f53
1357,airplane,robin,van,airplane,robin,bee,1,6266b7c4afe8a0ff03ca1f53
1358,chicken,pig,kangaroo,chicken,pig,anchovy,0,6266b7c4afe8a0ff03ca1f53
1359,cat,goldfish,swordfish,cat,goldfish,parrot,1,6266b7c4afe8a0ff03ca1f53
1360,cow,duck,owl,cow,duck,sardine,1,6266b7c4afe8a0ff03ca1f53
1361,chicken,salmon,seagull,chicken,salmon,pig,1,6266b7c4afe8a0ff03ca1f53
1362,turkey,salmon,seagull,turkey,salmon,cow,1,6266b7c4afe8a0ff03ca1f53
1363,cow,duck,falcon,cow,duck,salmon,1,6266b7c4afe8a0ff03ca1f53
1364,cow,duck,beaver,cow,duck,herring,1,6266b7c4afe8a0ff03ca1f53
1365,chicken,cow,kangaroo,chicken,cow,salmon,1,628fb6914fc639e544d9f22f
1366,chicken,pig,kangaroo,chicken,pig,anchovy,1,628fb6914fc639e544d9f22f
1367,turkey,salmon,swan,turkey,salmon,sheep,1,628fb6914fc639e544d9f22f
1368,airplane,robin,van,airplane,robin,bee,1,628fb6914fc639e544d9f22f
1369,pig,salmon,sperm whale,pig,salmon,turkey,1,628fb6914fc639e544d9f22f
1370,pig,salmon,dolphin,pig,salmon,chicken,1,628fb6914fc639e544d9f22f
1371,chicken,salmon,seagull,chicken,salmon,sheep,1,628fb6914fc639e544d9f22f
1372,airplane,bat,car,airplane,bat,bee,1,628fb6914fc639e544d9f22f
1373,pig,duck,beaver,pig,duck,herring,1,628fb6914fc639e544d9f22f
1374,chicken,salmon,sparrow,chicken,salmon,cow,1,628fb6914fc639e544d9f22f
1375,chicken,pig,hedgehog,chicken,pig,sardine,1,628fb6914fc639e544d9f22f
1376,pig,duck,hedgehog,pig,duck,salmon,1,628fb6914fc639e544d9f22f
1377,cat,goldfish,wolf,cat,goldfish,parrot,0,628fb6914fc639e544d9f22f
1378,cow,duck,owl,cow,duck,sardine,1,628fb6914fc639e544d9f22f
1379,cat,goldfish,swordfish,cat,goldfish,parrot,1,628fb6914fc639e544d9f22f
1380,airplane,robin,bus,airplane,robin,bee,1,628fb6914fc639e544d9f22f
1381,turkey,salmon,seagull,turkey,salmon,sheep,1,628fb6914fc639e544d9f22f
1382,chicken,salmon,falcon,chicken,salmon,cow,1,628fb6914fc639e544d9f22f
1383,chicken,cow,hedgehog,chicken,cow,salmon,1,628fb6914fc639e544d9f22f
1384,turkey,salmon,blackbird,turkey,salmon,cow,1,628fb6914fc639e544d9f22f
1385,chicken,cow,beaver,chicken,cow,salmon,1,628fb6914fc639e544d9f22f
1386,bee,airplane,van,bee,airplane,robin,1,628fb6914fc639e544d9f22f
1387,pig,duck,peacock,pig,duck,salmon,1,628fb6914fc639e544d9f22f
1388,turkey,salmon,seagull,turkey,salmon,cow,1,628fb6914fc639e544d9f22f
1389,chicken,pig,kangaroo,chicken,pig,sardine,1,628fb6914fc639e544d9f22f
1390,dog,goldfish,wolf,dog,goldfish,parrot,0,628fb6914fc639e544d9f22f
1391,chicken,cow,seagull,chicken,cow,salmon,1,628fb6914fc639e544d9f22f
1392,horsefly,airplane,van,horsefly,airplane,robin,1,628fb6914fc639e544d9f22f
1393,cow,duck,beaver,cow,duck,herring,1,628fb6914fc639e544d9f22f
1394,turkey,salmon,sperm whale,turkey,salmon,cow,1,628fb6914fc639e544d9f22f
1395,airplane,sparrow,van,airplane,sparrow,bee,1,628fb6914fc639e544d9f22f
1396,fly,helicopter,van,fly,helicopter,robin,1,628fb6914fc639e544d9f22f
1397,hamster,parrot,seagull,hamster,parrot,turtle,1,628fb6914fc639e544d9f22f
1398,fly,airplane,car,fly,airplane,robin,1,628fb6914fc639e544d9f22f
1399,goldfish,turtle,swordfish,goldfish,turtle,parrot,0,628fb6914fc639e544d9f22f
1400,parrot,turtle,stork,parrot,turtle,goldfish,0,6167f61292244595aac00f1a
1401,pig,duck,beaver,pig,duck,herring,0,6167f61292244595aac00f1a
1402,chicken,pig,hedgehog,chicken,pig,sardine,1,6167f61292244595aac00f1a
1403,chicken,pig,kangaroo,chicken,pig,anchovy,0,6167f61292244595aac00f1a
1404,pig,salmon,sperm whale,pig,salmon,chicken,0,6167f61292244595aac00f1a
1405,chicken,pig,bat,chicken,pig,salmon,0,6167f61292244595aac00f1a
1406,fly,airplane,bus,fly,airplane,bat,1,6167f61292244595aac00f1a
1407,pig,salmon,piranha,pig,salmon,turkey,0,6167f61292244595aac00f1a
1408,chicken,salmon,seagull,chicken,salmon,pig,0,6167f61292244595aac00f1a
1409,chicken,salmon,falcon,chicken,salmon,cow,1,6167f61292244595aac00f1a
1410,chicken,cow,hedgehog,chicken,cow,salmon,0,6167f61292244595aac00f1a
1411,hamster,parrot,seagull,hamster,parrot,turtle,0,6167f61292244595aac00f1a
1412,airplane,sparrow,van,airplane,sparrow,bee,1,6167f61292244595aac00f1a
1413,pig,duck,peacock,pig,duck,salmon,1,6167f61292244595aac00f1a
1414,chicken,cow,kangaroo,chicken,cow,salmon,0,6167f61292244595aac00f1a
1415,cow,duck,beaver,cow,duck,herring,0,6167f61292244595aac00f1a
1416,parrot,goldfish,seagull,parrot,goldfish,turtle,0,6167f61292244595aac00f1a
1417,cow,duck,swan,cow,duck,salmon,0,6167f61292244595aac00f1a
1418,chicken,salmon,sparrow,chicken,salmon,cow,1,6167f61292244595aac00f1a
1419,turkey,salmon,sperm whale,turkey,salmon,cow,1,6167f61292244595aac00f1a
1420,hamster,goldfish,swordfish,hamster,goldfish,parrot,0,6167f61292244595aac00f1a
1421,turkey,salmon,seagull,turkey,salmon,cow,1,6167f61292244595aac00f1a
1422,hamster,parrot,seagull,hamster,parrot,goldfish,0,6167f61292244595aac00f1a
1423,chicken,cow,beaver,chicken,cow,salmon,0,6167f61292244595aac00f1a
1424,turkey,salmon,seagull,turkey,salmon,sheep,1,6167f61292244595aac00f1a
1425,chicken,salmon,piranha,chicken,salmon,cow,0,6167f61292244595aac00f1a
1426,pig,salmon,piranha,pig,salmon,chicken,1,6167f61292244595aac00f1a
1427,turkey,salmon,swan,turkey,salmon,sheep,0,6167f61292244595aac00f1a
1428,pig,duck,seagull,pig,duck,salmon,0,6167f61292244595aac00f1a
1429,pig,duck,hedgehog,pig,duck,salmon,1,6167f61292244595aac00f1a
1430,cow,duck,cuckoo,cow,duck,salmon,1,6167f61292244595aac00f1a
1431,cow,duck,owl,cow,duck,sardine,1,6167f61292244595aac00f1a
1432,dog,goldfish,wolf,dog,goldfish,parrot,0,6167f61292244595aac00f1a
1433,turkey,salmon,blackbird,turkey,salmon,cow,0,6167f61292244595aac00f1a
1434,airplane,robin,bus,airplane,robin,bee,1,6167f61292244595aac00f1a
1435,airplane,robin,bus,airplane,robin,bee,1,58a5d6527cf56d0001f92567
1436,airplane,sparrow,van,airplane,sparrow,bee,1,58a5d6527cf56d0001f92567
1437,chicken,pig,hedgehog,chicken,pig,sardine,0,58a5d6527cf56d0001f92567
1438,goldfish,turtle,swordfish,goldfish,turtle,parrot,1,58a5d6527cf56d0001f92567
1439,chicken,cow,hedgehog,chicken,cow,salmon,0,58a5d6527cf56d0001f92567
1440,hamster,parrot,seagull,hamster,parrot,goldfish,1,58a5d6527cf56d0001f92567
1441,pig,salmon,piranha,pig,salmon,turkey,0,58a5d6527cf56d0001f92567
1442,chicken,cow,seagull,chicken,cow,trout,0,58a5d6527cf56d0001f92567
1443,pig,salmon,sperm whale,pig,salmon,chicken,0,58a5d6527cf56d0001f92567
1444,turkey,salmon,blackbird,turkey,salmon,cow,1,58a5d6527cf56d0001f92567
1445,pig,salmon,piranha,pig,salmon,chicken,0,58a5d6527cf56d0001f92567
1446,dog,turtle,cow,dog,turtle,parrot,1,58a5d6527cf56d0001f92567
1447,parrot,goldfish,seagull,parrot,goldfish,turtle,1,58a5d6527cf56d0001f92567
1448,chicken,pig,seagull,chicken,pig,salmon,0,58a5d6527cf56d0001f92567
1449,fly,airplane,car,fly,airplane,robin,1,58a5d6527cf56d0001f92567
1450,fly,helicopter,van,fly,helicopter,robin,1,58a5d6527cf56d0001f92567
1451,chicken,cow,seagull,chicken,cow,salmon,0,58a5d6527cf56d0001f92567
1452,pig,duck,peacock,pig,duck,salmon,0,58a5d6527cf56d0001f92567
1453,parrot,turtle,stork,parrot,turtle,goldfish,1,58a5d6527cf56d0001f92567
1454,cow,duck,beaver,cow,duck,herring,0,58a5d6527cf56d0001f92567
1455,pig,duck,beaver,pig,duck,herring,0,58a5d6527cf56d0001f92567
1456,cow,duck,falcon,cow,duck,salmon,1,58a5d6527cf56d0001f92567
1457,bee,airplane,van,bee,airplane,robin,1,58a5d6527cf56d0001f92567
1458,chicken,salmon,falcon,chicken,salmon,cow,1,58a5d6527cf56d0001f92567
1459,pig,duck,hedgehog,pig,duck,salmon,1,58a5d6527cf56d0001f92567
1460,fly,airplane,bus,fly,airplane,sparrow,1,58a5d6527cf56d0001f92567
1461,chicken,pig,bat,chicken,pig,salmon,1,58a5d6527cf56d0001f92567
1462,airplane,robin,van,airplane,robin,bee,1,58a5d6527cf56d0001f92567
1463,hamster,parrot,seagull,hamster,parrot,turtle,1,58a5d6527cf56d0001f92567
1464,horsefly,airplane,van,horsefly,airplane,robin,1,58a5d6527cf56d0001f92567
1465,chicken,salmon,piranha,chicken,salmon,cow,1,58a5d6527cf56d0001f92567
1466,chicken,pig,kangaroo,chicken,pig,anchovy,1,58a5d6527cf56d0001f92567
1467,pig,duck,seagull,pig,duck,herring,0,58a5d6527cf56d0001f92567
1468,turkey,salmon,seagull,turkey,salmon,cow,0,58a5d6527cf56d0001f92567
1469,cow,duck,cuckoo,cow,duck,salmon,1,58a5d6527cf56d0001f92567
1470,turkey,salmon,seagull,turkey,salmon,cow,0,596e1edd39e9d00001b7bb98
1471,pig,duck,seagull,pig,duck,herring,0,596e1edd39e9d00001b7bb98
1472,chicken,salmon,sparrow,chicken,salmon,cow,0,596e1edd39e9d00001b7bb98
1473,turkey,salmon,seagull,turkey,salmon,sheep,0,596e1edd39e9d00001b7bb98
1474,fly,airplane,bus,fly,airplane,robin,1,596e1edd39e9d00001b7bb98
1475,parrot,turtle,stork,parrot,turtle,goldfish,0,596e1edd39e9d00001b7bb98
1476,fly,helicopter,van,fly,helicopter,robin,1,596e1edd39e9d00001b7bb98
1477,cat,goldfish,wolf,cat,goldfish,parrot,0,596e1edd39e9d00001b7bb98
1478,pig,salmon,piranha,pig,salmon,chicken,0,596e1edd39e9d00001b7bb98
1479,airplane,sparrow,van,airplane,sparrow,bee,1,596e1edd39e9d00001b7bb98
1480,pig,duck,hedgehog,pig,duck,salmon,0,596e1edd39e9d00001b7bb98
1481,chicken,cow,kangaroo,chicken,cow,salmon,0,596e1edd39e9d00001b7bb98
1482,chicken,cow,hedgehog,chicken,cow,salmon,0,596e1edd39e9d00001b7bb98
1483,pig,salmon,piranha,pig,salmon,turkey,0,596e1edd39e9d00001b7bb98
1484,pig,salmon,sperm whale,pig,salmon,chicken,0,596e1edd39e9d00001b7bb98
1485,cow,duck,falcon,cow,duck,salmon,0,596e1edd39e9d00001b7bb98
1486,hamster,goldfish,swordfish,hamster,goldfish,parrot,0,596e1edd39e9d00001b7bb98
1487,airplane,robin,van,airplane,robin,bee,1,596e1edd39e9d00001b7bb98
1488,chicken,cow,beaver,chicken,cow,salmon,0,596e1edd39e9d00001b7bb98
1489,cow,duck,swan,cow,duck,salmon,0,596e1edd39e9d00001b7bb98
1490,fly,airplane,bus,fly,airplane,bat,1,596e1edd39e9d00001b7bb98
1491,parrot,goldfish,seagull,parrot,goldfish,turtle,0,596e1edd39e9d00001b7bb98
1492,hamster,parrot,seagull,hamster,parrot,turtle,0,596e1edd39e9d00001b7bb98
1493,horsefly,airplane,van,horsefly,airplane,robin,1,596e1edd39e9d00001b7bb98
1494,dog,turtle,cow,dog,turtle,parrot,0,596e1edd39e9d00001b7bb98
1495,pig,duck,beaver,pig,duck,herring,0,596e1edd39e9d00001b7bb98
1496,chicken,cow,seagull,chicken,cow,salmon,0,596e1edd39e9d00001b7bb98
1497,turkey,salmon,swan,turkey,salmon,sheep,0,596e1edd39e9d00001b7bb98
1498,pig,duck,seagull,pig,duck,salmon,0,596e1edd39e9d00001b7bb98
1499,chicken,salmon,piranha,chicken,salmon,cow,0,596e1edd39e9d00001b7bb98
1500,chicken,salmon,falcon,chicken,salmon,cow,0,596e1edd39e9d00001b7bb98
1501,dog,goldfish,wolf,dog,goldfish,parrot,0,596e1edd39e9d00001b7bb98
1502,goldfish,turtle,swordfish,goldfish,turtle,parrot,0,596e1edd39e9d00001b7bb98
1503,cow,duck,beaver,cow,duck,herring,0,596e1edd39e9d00001b7bb98
1504,chicken,pig,hedgehog,chicken,pig,sardine,0,596e1edd39e9d00001b7bb98
1505,airplane,robin,bus,airplane,robin,bee,1,5c321ebf6558270001bd79aa
1506,pig,salmon,sperm whale,pig,salmon,turkey,1,5c321ebf6558270001bd79aa
1507,dog,goldfish,wolf,dog,goldfish,parrot,1,5c321ebf6558270001bd79aa
1508,airplane,robin,van,airplane,robin,bee,1,5c321ebf6558270001bd79aa
1509,cow,duck,swan,cow,duck,salmon,1,5c321ebf6558270001bd79aa
1510,cat,turtle,wolf,cat,turtle,parrot,1,5c321ebf6558270001bd79aa
1511,cow,duck,owl,cow,duck,sardine,1,5c321ebf6558270001bd79aa
1512,pig,salmon,dolphin,pig,salmon,chicken,1,5c321ebf6558270001bd79aa
1513,fly,airplane,bus,fly,airplane,bat,1,5c321ebf6558270001bd79aa
1514,turkey,salmon,seagull,turkey,salmon,cow,1,5c321ebf6558270001bd79aa
1515,horsefly,airplane,van,horsefly,airplane,robin,1,5c321ebf6558270001bd79aa
1516,parrot,goldfish,seagull,parrot,goldfish,turtle,1,5c321ebf6558270001bd79aa
1517,turkey,salmon,swan,turkey,salmon,sheep,1,5c321ebf6558270001bd79aa
1518,turkey,salmon,sperm whale,turkey,salmon,cow,1,5c321ebf6558270001bd79aa
1519,pig,salmon,piranha,pig,salmon,turkey,1,5c321ebf6558270001bd79aa
1520,pig,duck,hedgehog,pig,duck,salmon,1,5c321ebf6558270001bd79aa
1521,hamster,goldfish,swordfish,hamster,goldfish,parrot,1,5c321ebf6558270001bd79aa
1522,pig,salmon,piranha,pig,salmon,chicken,1,5c321ebf6558270001bd79aa
1523,hamster,parrot,seagull,hamster,parrot,turtle,1,5c321ebf6558270001bd79aa
1524,chicken,salmon,sparrow,chicken,salmon,cow,1,5c321ebf6558270001bd79aa
1525,chicken,cow,seagull,chicken,cow,trout,1,5c321ebf6558270001bd79aa
1526,chicken,pig,seagull,chicken,pig,salmon,1,5c321ebf6558270001bd79aa
1527,cat,goldfish,wolf,cat,goldfish,parrot,1,5c321ebf6558270001bd79aa
1528,fly,airplane,car,fly,airplane,robin,1,5c321ebf6558270001bd79aa
1529,airplane,bat,car,airplane,bat,bee,1,5c321ebf6558270001bd79aa
1530,bee,airplane,van,bee,airplane,robin,1,5c321ebf6558270001bd79aa
1531,chicken,cow,kangaroo,chicken,cow,salmon,1,5c321ebf6558270001bd79aa
1532,chicken,salmon,seagull,chicken,salmon,sheep,1,5c321ebf6558270001bd79aa
1533,pig,duck,beaver,pig,duck,herring,1,5c321ebf6558270001bd79aa
1534,fly,airplane,bus,fly,airplane,robin,1,5c321ebf6558270001bd79aa
1535,chicken,cow,seagull,chicken,cow,salmon,1,5c321ebf6558270001bd79aa
1536,chicken,pig,kangaroo,chicken,pig,sardine,1,5c321ebf6558270001bd79aa
1537,pig,duck,seagull,pig,duck,herring,1,5c321ebf6558270001bd79aa
1538,goldfish,turtle,swordfish,goldfish,turtle,parrot,1,5c321ebf6558270001bd79aa
1539,chicken,salmon,falcon,chicken,salmon,cow,1,5c321ebf6558270001bd79aa
1540,pig,salmon,sperm whale,pig,salmon,chicken,1,65b50d2e392d139322ec57a0
1541,airplane,bat,van,airplane,bat,bee,1,65b50d2e392d139322ec57a0
1542,chicken,pig,kangaroo,chicken,pig,anchovy,1,65b50d2e392d139322ec57a0
1543,cow,duck,owl,cow,duck,sardine,0,65b50d2e392d139322ec57a0
1544,cow,duck,falcon,cow,duck,salmon,0,65b50d2e392d139322ec57a0
1545,pig,duck,hedgehog,pig,duck,salmon,1,65b50d2e392d139322ec57a0
1546,turkey,salmon,sperm whale,turkey,salmon,cow,1,65b50d2e392d139322ec57a0
1547,pig,salmon,sperm whale,pig,salmon,turkey,1,65b50d2e392d139322ec57a0
1548,chicken,cow,beaver,chicken,cow,salmon,1,65b50d2e392d139322ec57a0
1549,fly,airplane,bus,fly,airplane,bat,1,65b50d2e392d139322ec57a0
1550,cat,goldfish,wolf,cat,goldfish,parrot,1,65b50d2e392d139322ec57a0
1551,hamster,parrot,seagull,hamster,parrot,turtle,1,65b50d2e392d139322ec57a0
1552,chicken,salmon,seagull,chicken,salmon,sheep,1,65b50d2e392d139322ec57a0
1553,airplane,robin,bus,airplane,robin,bee,1,65b50d2e392d139322ec57a0
1554,chicken,pig,kangaroo,chicken,pig,sardine,1,65b50d2e392d139322ec57a0
1555,chicken,pig,hedgehog,chicken,pig,sardine,1,65b50d2e392d139322ec57a0
1556,horsefly,airplane,van,horsefly,airplane,robin,1,65b50d2e392d139322ec57a0
1557,fly,airplane,car,fly,airplane,robin,1,65b50d2e392d139322ec57a0
1558,chicken,cow,seagull,chicken,cow,salmon,1,65b50d2e392d139322ec57a0
1559,pig,salmon,piranha,pig,salmon,chicken,1,65b50d2e392d139322ec57a0
1560,pig,duck,seagull,pig,duck,salmon,1,65b50d2e392d139322ec57a0
1561,chicken,salmon,seagull,chicken,salmon,pig,1,65b50d2e392d139322ec57a0
1562,cow,duck,cuckoo,cow,duck,salmon,1,65b50d2e392d139322ec57a0
1563,parrot,turtle,stork,parrot,turtle,goldfish,1,65b50d2e392d139322ec57a0
1564,pig,duck,peacock,pig,duck,salmon,1,65b50d2e392d139322ec57a0
1565,parrot,goldfish,seagull,parrot,goldfish,turtle,1,65b50d2e392d139322ec57a0
1566,fly,helicopter,van,fly,helicopter,robin,1,65b50d2e392d139322ec57a0
1567,bee,airplane,van,bee,airplane,robin,1,65b50d2e392d139322ec57a0
1568,chicken,salmon,sparrow,chicken,salmon,cow,1,65b50d2e392d139322ec57a0
1569,hamster,goldfish,swordfish,hamster,goldfish,parrot,1,65b50d2e392d139322ec57a0
1570,turkey,salmon,blackbird,turkey,salmon,cow,1,65b50d2e392d139322ec57a0
1571,chicken,salmon,piranha,chicken,salmon,cow,1,65b50d2e392d139322ec57a0
1572,fly,airplane,bus,fly,airplane,sparrow,1,65b50d2e392d139322ec57a0
1573,cow,duck,swan,cow,duck,salmon,1,65b50d2e392d139322ec57a0
1574,turkey,salmon,seagull,turkey,salmon,sheep,1,65b50d2e392d139322ec57a0
1575,pig,duck,seagull,pig,duck,salmon,0,5d612ae16512d700159face7
1576,cow,duck,swan,cow,duck,salmon,0,5d612ae16512d700159face7
1577,fly,airplane,bus,fly,airplane,robin,1,5d612ae16512d700159face7
1578,pig,duck,hedgehog,pig,duck,salmon,0,5d612ae16512d700159face7
1579,turkey,salmon,blackbird,turkey,salmon,cow,1,5d612ae16512d700159face7
1580,chicken,cow,kangaroo,chicken,cow,salmon,0,5d612ae16512d700159face7
1581,cat,goldfish,swordfish,cat,goldfish,parrot,0,5d612ae16512d700159face7
1582,horsefly,airplane,van,horsefly,airplane,robin,1,5d612ae16512d700159face7
1583,cow,duck,beaver,cow,duck,herring,0,5d612ae16512d700159face7
1584,cat,goldfish,wolf,cat,goldfish,parrot,1,5d612ae16512d700159face7
1585,chicken,cow,seagull,chicken,cow,salmon,0,5d612ae16512d700159face7
1586,dog,turtle,cow,dog,turtle,parrot,0,5d612ae16512d700159face7
1587,cat,turtle,wolf,cat,turtle,parrot,1,5d612ae16512d700159face7
1588,chicken,salmon,falcon,chicken,salmon,cow,1,5d612ae16512d700159face7
1589,turkey,salmon,swan,turkey,salmon,sheep,0,5d612ae16512d700159face7
1590,turkey,salmon,sperm whale,turkey,salmon,cow,0,5d612ae16512d700159face7
1591,chicken,pig,bat,chicken,pig,salmon,1,5d612ae16512d700159face7
1592,bee,airplane,van,bee,airplane,robin,1,5d612ae16512d700159face7
1593,chicken,salmon,seagull,chicken,salmon,sheep,0,5d612ae16512d700159face7
1594,fly,airplane,bus,fly,airplane,sparrow,1,5d612ae16512d700159face7
1595,pig,salmon,dolphin,pig,salmon,chicken,0,5d612ae16512d700159face7
1596,hamster,parrot,seagull,hamster,parrot,turtle,1,5d612ae16512d700159face7
1597,airplane,robin,bus,airplane,robin,bee,1,5d612ae16512d700159face7
1598,dog,goldfish,wolf,dog,goldfish,parrot,0,5d612ae16512d700159face7
1599,pig,salmon,sperm whale,pig,salmon,chicken,0,5d612ae16512d700159face7
1600,pig,salmon,sperm whale,pig,salmon,turkey,0,5d612ae16512d700159face7
1601,pig,salmon,piranha,pig,salmon,turkey,1,5d612ae16512d700159face7
1602,parrot,turtle,stork,parrot,turtle,goldfish,0,5d612ae16512d700159face7
1603,chicken,pig,hedgehog,chicken,pig,sardine,0,5d612ae16512d700159face7
1604,cow,duck,owl,cow,duck,sardine,1,5d612ae16512d700159face7
1605,chicken,salmon,seagull,chicken,salmon,pig,0,5d612ae16512d700159face7
1606,pig,duck,peacock,pig,duck,salmon,0,5d612ae16512d700159face7
1607,pig,duck,beaver,pig,duck,herring,0,5d612ae16512d700159face7
1608,chicken,cow,seagull,chicken,cow,trout,0,5d612ae16512d700159face7
1609,fly,helicopter,van,fly,helicopter,robin,1,5d612ae16512d700159face7
1610,hamster,parrot,seagull,hamster,parrot,goldfish,0,6340b7955ab968e4426eb476
1611,hamster,parrot,seagull,hamster,parrot,turtle,0,6340b7955ab968e4426eb476
1612,chicken,cow,hedgehog,chicken,cow,salmon,0,6340b7955ab968e4426eb476
1613,fly,airplane,bus,fly,airplane,sparrow,1,6340b7955ab968e4426eb476
1614,chicken,salmon,falcon,chicken,salmon,cow,0,6340b7955ab968e4426eb476
1615,cow,duck,swan,cow,duck,salmon,0,6340b7955ab968e4426eb476
